"MED_SCH_DATA_ID","ENTITY_ID","LABEL_FLAG","GRAD_STATUS","SCHOOL_NAME","GRAD_DT","SCHOOL_CD","INSERT_DTM","INSERT_USER_ID","END_DT","CITY","STATE_CD","ZIP","AMA_SCHOOL_CD","SEGMENT_ONLY_IND","COUNTRY_NAME","MATRICULATION_DT","DEGREE_CD","NSC_IND","NSC_DATE","NSC_USER_ID"
7327557,9487994,"D","Yes        ","University of Pittsburgh School of Medicine",1966-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327558,9488111,"D","Yes        ","University of Pittsburgh School of Medicine",1966-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327559,9488228,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327560,9488345,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327561,9488462,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327562,9488579,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327563,9488696,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327564,9488813,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327565,9488930,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327566,9489047,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327567,9489164,"D","Yes        ","University of Pittsburgh School of Medicine",1967-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327568,9489281,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327569,9489398,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327570,9489515,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327571,9489632,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327572,9489749,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327573,9489866,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327574,9489983,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327575,9490100,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327576,9490217,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327577,9490334,"D","Yes        ","University of Pittsburgh School of Medicine",1968-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327578,9490451,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327579,9490568,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327580,9490685,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327581,9490802,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327582,9490919,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327583,9491036,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327584,9491153,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327585,9491270,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327586,9491387,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327587,9491504,"D","Yes        ","University of Pittsburgh School of Medicine",1969-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327588,9491621,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327589,9491738,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327590,9491855,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327591,9491972,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327592,9492089,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327593,9492206,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327594,9492323,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327595,9492440,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327596,9492557,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327597,9492674,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327598,9492791,"D","Yes        ","University of Pittsburgh School of Medicine",1970-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327599,9492908,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327600,9493025,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327601,9493142,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327602,9493259,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327603,9493376,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327604,9493493,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327605,9493610,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327606,9493727,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327607,9493844,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327608,9493961,"D","Yes        ","University of Pittsburgh School of Medicine",1971-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327609,9494078,"D","Yes        ","University of Pittsburgh School of Medicine",1972-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327610,9494195,"D","Yes        ","University of Pittsburgh School of Medicine",1972-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327611,9494312,"D","Yes        ","University of Pittsburgh School of Medicine",1972-01-01,"04112     ",2022/04/28:05:32:39 PM,"PEPFETL ",,"Pittsburgh                  ","PA","15213     ",14797805,,"United States of America                                                   ",,"MD","N",,
7327612,9358787,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327613,9358904,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327614,9359021,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327615,9359138,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327616,9359255,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327617,9359372,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327618,9359489,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327619,9359606,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327620,9359723,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327621,9359840,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327622,9359957,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327623,9360074,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327624,9360191,"D","Yes        ","Hahnemann University School of Medicine",1952-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327625,9360308,"D","Yes        ","Hahnemann University School of Medicine",1953-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327626,9360425,"D","Yes        ","Hahnemann University School of Medicine",1953-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327627,9360542,"D","Yes        ","Hahnemann University School of Medicine",1953-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327628,9360659,"D","Yes        ","Hahnemann University School of Medicine",1953-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327629,9270868,"D","Yes        ","Medical College of Pennsylvania",1941-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327630,9270985,"D","Yes        ","Medical College of Pennsylvania",1941-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327631,9271102,"D","Yes        ","Medical College of Pennsylvania",1942-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327632,9271219,"D","Yes        ","Medical College of Pennsylvania",1942-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327633,9271336,"D","Yes        ","Medical College of Pennsylvania",1943-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327634,9271453,"D","Yes        ","Medical College of Pennsylvania",1943-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327635,9271570,"D","Yes        ","Medical College of Pennsylvania",1944-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327636,9271687,"D","Yes        ","Medical College of Pennsylvania",1944-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327637,9271804,"D","Yes        ","Medical College of Pennsylvania",1945-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327638,9271921,"D","Yes        ","Medical College of Pennsylvania",1945-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327639,9272038,"D","Yes        ","Medical College of Pennsylvania",1945-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327640,9272155,"D","Yes        ","Medical College of Pennsylvania",1946-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327641,9272272,"D","Yes        ","Medical College of Pennsylvania",1946-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327642,9272389,"D","Yes        ","Medical College of Pennsylvania",1946-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327643,9272506,"D","Yes        ","Medical College of Pennsylvania",1946-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327644,9272623,"D","Yes        ","Medical College of Pennsylvania",1947-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327645,9272740,"D","Yes        ","Medical College of Pennsylvania",1947-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327646,9272857,"D","Yes        ","Medical College of Pennsylvania",1947-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327647,9272974,"D","Yes        ","Medical College of Pennsylvania",1947-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327648,9273091,"D","Yes        ","Medical College of Pennsylvania",1948-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327649,9273208,"D","Yes        ","Medical College of Pennsylvania",1948-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327650,9273325,"D","Yes        ","Medical College of Pennsylvania",1948-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327651,9273442,"D","Yes        ","Medical College of Pennsylvania",1949-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327652,9273559,"D","Yes        ","Medical College of Pennsylvania",1949-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327653,9273676,"D","Yes        ","Medical College of Pennsylvania",1949-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327654,9273793,"D","Yes        ","Medical College of Pennsylvania",1949-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327655,9273910,"D","Yes        ","Medical College of Pennsylvania",1950-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327656,9274027,"D","Yes        ","Medical College of Pennsylvania",1950-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327657,9274144,"D","Yes        ","Medical College of Pennsylvania",1950-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7327658,9274261,"D","Yes        ","Medical College of Pennsylvania",1951-01-01,"04107     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797766,,,,"MD","N",,
7216084,4506095,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216085,4506212,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216086,4506329,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216087,4506446,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216088,4506563,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216089,4506680,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216090,4506797,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216091,4506914,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7216092,4507031,"D","Yes        ","Tulane University School of Medicine",1978-01-01,"02101     ",2022/04/28:05:31:40 PM,"PEPFETL ",,"New Orleans                 ","LA","70112     ",14796089,,"United States of America                                                   ",,"MD","N",,
7243671,5448387,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243672,5448504,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243673,5448621,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243674,5448738,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243675,5448855,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243676,5448972,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243677,5449089,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243678,5449206,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243679,5449323,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243680,5449440,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243681,5449557,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243682,5449674,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243683,5449791,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243684,5449908,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243685,5450025,"D","Yes        ","University of Michigan Medical School",1956-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243686,5614202,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243687,5614319,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243688,5614436,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243689,5614553,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243690,5614670,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
